,doi,abstract,volume,issue
0,https://doi.org/10.2514/1.J053931,"Because of the extreme complexity of physical phenomena at high pressure, only limited data are available for solver validation at device-relevant conditions such as liquid rocket engines, gas turbines, or diesel engines. In the present study, a two-dimensional direct numerical simulation is used to establish a benchmark for supercritical flow at a high Reynolds number and high-density ratio at conditions typically encountered in liquid rocket engines. Emphasis has been placed on maintaining the flow characteristics of actual systems with simple boundary conditions, grid spacing, and geometry. Results from two different state-of-the-art codes, with markedly different numerical formalisms, are compared using this benchmark. The strong similarity between the two numerical predictions lends confidence to the physical accuracy of the results. The established database can be used for solver benchmarking and model development at conditions relevant to many propulsion and power systems.",54,5
1,https://doi.org/10.2514/1.J054176,"Large-eddy simulations are performed for a Mach 0.5 flow over a cylindrical turret with turbulent separation over a flat optical window. Optical wave-front distortions induced by the separated shear layer are calculated based on the computed fluctuating-density field, the Gladstone–Dale relation, and ray tracing. The statistical properties of the flowfield and optical distortions are compared with experimental measurements, and reasonable agreement is obtained. It is found that pressure fluctuations in the separated shear layer are the dominate mechanism of optical distortions. The magnitude and correlation length scales of wave-front distortions increase with streamwise aperture size, and the frequency spectra of distortions exhibit a slope in the inertial subrange of the turbulent flow. Very little difference in the flow and optical statistics is observed at two different Reynolds numbers, indicating Reynolds number insensitivity. The similarities and differences of the aero-optical characteristics of the separated shear layer and the upstream boundary layer are also discussed.",54,5
2,https://doi.org/10.2514/1.J054672,"This study explored inviscid supersonic corner flows induced by three-dimensional symmetrical intersecting compression wedges by introducing the spatial dimension reduction theoretical approach to transform the three-dimensional steady shock/shock interaction problem into a two-dimensional pseudosteady problem; this method allows not only wave configurations, which include regular reflection and Mach reflection, to be determined accurately, but also flowfield characteristics, which include density, temperature, pressure, and total pressure recovery coefficient near the regular reflection point (or in the vicinity of the Mach reflection triple point), as well as the location and the strength of the Mach stem. Theoretical results were compared to numerical simulation (performed by solving three-dimensional inviscid Euler equations with an non-oscillatory and non-free-parameters dissipative finite difference scheme) and analyzed thoroughly. The effects of inflow Mach number, sweep angle, and wedge angle on flowfield parameters and wave configurations were also considered. The influence of sweep angle is negligible, but the effects of Mach number and wedge angle are significant.",54,5
3,https://doi.org/10.2514/1.J054548,"Large-eddy simulations of supersonic turbulent jets are performed for Reynolds numbers of for the purpose of understanding the effects of Reynolds numbers and the Mach number . The subgrid terms in large-eddy simulations are modeled using a combination of the dynamic Smagorinsky (“ General Circulation Experiments with the Primitive Equations. Part I, Basic Experiments ,” Monthly Weather Review , Vol.  54 , No.  1 , 1963 , pp.  99 – 164 ) and Yoshizawa (“ Statistical Theory for Compressible Turbulent Shear Flows, with the Application to Subgrid Modelling ,” Physics of Fluids , Vol.  54 , No.  1 , 1986 , pp.  2152 – 2164 ) models. Simulations are performed for supersonic jets having Reynolds numbers of 1500, 3700, and 7900, and Mach numbers of 1.4 and 2.1. Two of the simulations are validated with experimental data. The Reynolds number value is observed to play a role in the transition to turbulence but, once transition is achieved, it has a subdued effect above a threshold value; that is, as seen experimentally for supersonic flows, a similarity is found here. This similarity occurs for Reynolds number values that are relatively small compared to those typical of the fully turbulent regime. The turbulent structures in the transition region are more coherent, and the potential core is longer when the Mach number is larger, which leads to a slower downstream velocity decay. The root-mean-square velocities are biased in the axial direction, as expected. In the fully turbulent regions, the computed Reynolds stress is higher for a larger-Mach-number jet. Peak pressure fluctuations occur at about half a jet diameter, radially away from the centerline of the jet, and this location is independent of both the Reynolds number and Mach number values. The pressure–velocity correlations and the turbulent kinetic energy profiles are investigated along the centerline and radial directions, and it is found that the peak turbulent kinetic energy occurs at the same location as the maximum pressure fluctuations.",54,5
4,https://doi.org/10.2514/1.J054440,"A hybrid Eulerian–Lagrangian approach was used to develop a model for predicting the penetration of a liquid jet in a subsonic gaseous crossflow. This was achieved by taking into account the effect of all forces acting on the jet, including drag, gravitation, and surface tension, as well as the mass shedding from the liquid column. The effect of mass shedding from the liquid column and jet Reynolds number on the spray penetration height was also studied. It was found that, although the momentum flux ratio plays a predominant role in the prediction of a liquid jet column, the liquid jet penetration can be affected when changing the ambient temperature and pressure (or gas to liquid density and viscosity ratio), especially when holding constant and jet velocity . Two correlations were developed in the form of sinusoidal-exponential and logarithmic function for the prediction of liquid column and droplets’ plume regions, respectively. The proposed correlations are capable of predicting jet penetration of different liquids in a subsonic crossflow at different operating conditions and injection angles. The predictions showed reasonable agreement with published experimental data and empirical correlations.",54,5
5,https://doi.org/10.2514/1.J054109,"This study proposes a data assimilation methodology for estimating the optimal parameter values of turbulence models. The proposed methodology was applied to the estimation of the parameter in the modified Menter shear-stress transport turbulence model. For this purpose, a fundamental turbulent flow, namely, the flow over a two-dimensional backward-facing step, was employed. The estimated value of (1.0) differed from its original value (i.e., 0.31). The modified Menter shear-stress transport turbulence model with was validated on several turbulent flow calculations; flows over a two-dimensional backward-facing step and a two-dimensional flat-plate boundary layer, two-dimensional transonic flows around the RAE 2822 airfoil, and three-dimensional transonic flows around the ONERA M6 wing. In simulations, the modified Menter shear-stress transport turbulence model with better modeled the separated and adverse pressure gradient flows than the original modified Menter shear-stress transport turbulence model with . Furthermore, in the absence of separation and adverse pressure gradient flows, the proposed and original modified Menter shear-stress transport turbulence models computed almost the same results. These observations suggest that the proposed data assimilation methodology effectively estimates the optimal parameter values of turbulence models and that the estimated (1.0) improves the performance of the modified Menter shear-stress transport turbulence model over the original value (i.e., 0.31).",54,5
6,https://doi.org/10.2514/1.J054718,"The implementation of the combined Speziale–Sarkar–Gatski/Launder–Reece–Rodi differential Reynolds-stress model into different flow solvers is verified by studying the grid convergence of test cases from the Turbulence Modeling Resource Web site. The model’s predictive capabilities are also assessed based on four basic and three extended validation cases, involving attached and separated boundary-layer flows, effects of streamline curvature, and secondary flow. Simulation results are compared against experimental data and predictions by the eddy-viscosity models of Spalart–Allmaras and Menter’s shear-stress transport.",54,5
7,https://doi.org/10.2514/1.J054505,"This paper reports on the SIMPLE-like solution algorithm that significantly improves velocity–pressure coupling, leading to the accelerated convergence. The algorithm is applicable to both incompressible and compressible flows. It is implemented within the framework of a cell centered finite volume method using colocated storage of flow variables on unstructured grids. The convergence acceleration is an outcome of the novel treatment of the pressure correction equation that accounts for two commonly neglected terms appearing in a general pressure correction equation. These terms, namely, the neighbor and nonorthogonal corrections, represent velocity corrections from neighboring cells and the cell-face pressure correction gradient associated with the grid nonorthogonality, respectively. Reminiscent of the PISO method, both neighbor and nonorthogonal corrections are taken into account by performing two or more correction steps. However, the full inclusion of neighbor velocity corrections can prevent the solution convergence. Following an analogy between time marching and a steady-state iterative approach, this problem has been resolved by introducing a pseudounsteady term into discretized velocity correction equations. Using this term, the contribution of neighbor corrections is underrelaxed, enabling a satisfactory convergence rate. The algorithm is applied to several benchmark test cases, covering laminar and turbulent, as well as incompressible and compressible, flows. For all test cases, the convergence rate can be significantly improved by performing two or more pressure correction steps. An optimal number of pressure corrections exists for which a meaningful reduction of computing time is possible.",54,5
8,https://doi.org/10.2514/1.J054442,"Correlation analyses of ground-based acoustic-pressure measurements of noise from a tethered F-22A provide insights into the sound-field characteristics with position and engine condition. Time-scaled single-point (auto)correlation functions show that, to the side of the nozzle exit, the temporal-correlation envelope decays rapidly, whereas the envelope decays more slowly in the maximum radiation region and farther downstream. This type of spatial variation has been previously attributed to a transition from fine- to large-scale mixing noise in laboratory-scale jets. Two-point space–time (cross) correlation functions demonstrate that noise from a single engine operating at intermediate power is similar to that from a heated, convectively subsonic laboratory-scale jet, whereas additional features are seen at afterburner, relative to supersonic laboratory jets. A complementary coherence analysis provides estimates of coherence lengths as a function of frequency and location. Acoustic coherence lengths across the ground microphone array are used to analyze one-dimensional, equivalent-source-coherence lengths obtained from the DAMAS-C beamforming algorithm. The source coherence reaches its maximum downstream of the maximum source level, suggesting that uncorrelated sources meaningfully contribute to the dominant source region. In addition to revealing further the nature of the sound field near an advanced tactical engine, the characteristics seen should be useful as a phenomenological comparison point for those trying to model military-scale results both experimentally and numerically.",54,5
9,https://doi.org/10.2514/1.J054741,"In engineering applications, resolution is often low. In these underresolved regions, the truncation error of the underlying numerical schemes strongly affects the solution. If the truncation error functions as a physically consistent subgrid-scale model (that is, it models the evolution of otherwise resolved scales), resolution may remain low. Thereby, computational efficiency is improved. The sixth-order adaptive central-upwind weighted essentially nonoscillatory scheme with implicit scale separation, denoted as WENO-CU6-M1, potentially allows for physically consistent implicit subgrid-scale modeling, when shaped accordingly. In this work, finding an optimal formulation of WENO-CU6-M1 is considered within a deterministic design optimization framework. Possible surrogate modeling and sampling strategies are considered. Design optimization is based on evaluating the potential of a WENO-CU6-M1 scheme formulation to reproduce Kolmogorov scaling for a Taylor–Green vortex in its quasi-isotropic state. As in the absence of physical viscosity, kinetic energy dissipates exclusively due to the subgrid-scales, the Reynolds number is infinite, and the evolution of the flow is determined by proper subgrid-scale modeling. To complete the work, the effective numerical dissipation rate of the WENO-CU6-M1 model optimized for artificially compressible fluid flows is quantified, and it is compared to the original one. Not only is the zero viscosity limit considered, but the model behavior is benchmarked offdesign, for low to high Reynolds numbers. A comparison to an alternative explicit and implicit subgrid-scale model demonstrates its superior behavior for the chosen test flow.",54,5
