,doi,abstract,volume,issue
0,https://doi.org/10.2514/1.J054642,,54,9
1,https://doi.org/10.2514/1.J054555,"A detailed grid-convergence study has been conducted to establish reference solutions corresponding to the one-equation linear eddy-viscosity Spalart–Allmaras turbulence model for two-dimensional turbulent flows around the NACA 0012 airfoil and a flat plate. The study involved the three widely used codes CFL3D (NASA), FUN3D (NASA), and TAU (DLR, The German Aerospace Center), as well as families of uniformly refined structured grids that differed in the grid density patterns. Solutions computed by different codes on different grid families appeared to converge to the same continuous limit but exhibited strikingly different convergence characteristics. The grid resolution in the vicinity of geometric singularities, such as a sharp trailing edge, was found to be the major factor affecting accuracy and convergence of discrete solutions; the effects of this local grid resolution were more prominent than differences in discretization schemes and/or grid elements. The results reported for these relatively simple turbulent flows demonstrated that CFL3D, FUN3D, and TAU solutions were very similar on the finest grids used in the study, but even those grids were not sufficient to conclusively establish an asymptotic convergence order.",54,9
2,https://doi.org/10.2514/1.J054545,"Several improvements to the mixed-element USM3D discretization and defect-correction schemes have been made. A new methodology for nonlinear iterations, called the Hierarchical Adaptive Nonlinear Iteration Method, has been developed and implemented. The Hierarchical Adaptive Nonlinear Iteration Method provides two additional hierarchies around a simple and approximate preconditioner of USM3D. The hierarchies are a matrix-free linear solver for the exact linearization of Reynolds-averaged Navier–Stokes equations and a nonlinear control of the solution update. Two variants of the Hierarchical Adaptive Nonlinear Iteration Method are assessed on four benchmark cases, namely, a zero-pressure-gradient flat plate, a bump-in-channel configuration, the NACA 0012 airfoil, and a NASA Common Research Model configuration. The new methodology provides a convergence acceleration factor of 1.4 to 13 over the preconditioner-alone method representing the baseline solver technology.",54,9
3,https://doi.org/10.2514/1.J054517,"Output-based high-order adaptive results are presented for several benchmark two-dimensional turbulent-flow simulations. The discretization is a high-order discontinuous Galerkin finite element method, and the equations solved are compressible Navier–Stokes, Reynolds-averaged with a modified version of the Spalart–Allmaras one-equation model. Mesh refinement requirements are studied through automated output-based adaptation in which a discrete adjoint solution associated with an output (e.g., the drag coefficient) weights a fine-space residual and automatically selects the elements that need more resolution. The roles of high-order and mesh anisotropy are also investigated. Finally, differences are investigated between two mesh refinement strategies: hanging-node refinement of structured meshes versus metric-based remeshing of unstructured triangles.",54,9
4,https://doi.org/10.2514/1.J054558,"An output-based adaptive, higher-order discontinuous Galerkin finite element method is applied to the solution of standard turbulence modeling test cases drawn from the NASA Turbulence Modeling Resource website, specifically subsonic flow over a flat plate and a NACA 0012 airfoil. Results are presented for the current solver using linear, quadratic, and cubic solution approximations on both structured grids and adapted grids. Comparisons are also made with NASA Reynolds-averaged Navier–Stokes solvers FUN3D and CFL3D. Analysis is presented for the adaptive grids, particularly concerning grid refinement in the vicinity of flowfield singularities for both test cases.",54,9
5,https://doi.org/10.2514/1.J054513,"A methodology is presented for characterizing flow solver performance. The methodology can be applied to assess the efficiency of a given approach, where efficiency is defined in terms of accuracy per unit cost measured in central processing unit time. The procedure is presented by demonstrating its application to the parallel Newton–Krylov–Schur finite difference flow solver known as Diablo. The benchmark cases to which the procedure is applied are two-dimensional turbulent flows modeled using the Reynolds-averaged Navier–Stokes equations on three families of NACA 0012 grids with three sets of operating conditions. Performance statistics are presented in a variety of ways that show the relationships between central processing unit time, grid spacing, and accuracy in ways that are informative for both flow solver users and developers.",54,9
6,https://doi.org/10.2514/1.J054534,"A traditional second-order accurate finite volume unstructured mesh solver and a high-order discontinuous Galerkin solver are used to simulate turbulent flow over a NACA 0012 airfoil. Using a family of standardized high-density grids, mesh-resolved solutions are obtained. The flow is simulated by solving the Reynolds-averaged Navier–Stokes equations closed by the negative Spalart–Allmaras turbulence model. The flow conditions for this case are , , and . Lift, drag, pitching moment, pressure, and skin friction coefficients are provided for multiple grids and discretization orders and are compared against other simulation results from well known solvers. The current simulations give very similar results to these benchmark solvers, pointing toward fully mesh-resolved simulations and providing verification evidence of correct and consistent implementation of these discretizations. Results obtained using the high-order discontinuous Galerkin discretizations show higher accuracy using fewer degrees of freedom compared to the finite volume discretization and the benchmark results. Also, it is shown for the discontinuous Galerkin simulations that refinement converges quicker to the mesh-resolved solutions compared to refinement.",54,9
7,https://doi.org/10.2514/1.J054512,"Results of the elsA software package, the ONERA multipurpose tool for applied aerodynamics and multiphysics, are presented for a well-known NACA0012 configuration proposed by the turbulence modeling resource website of NASA Langley Research Center and on the ONERA-M6 wing. ONERA proposed new computer-aided design models for the turbulence modeling resources to make ONERA-M6 a reference test case. Results and solver performance are presented and discussed.",54,9
8,https://doi.org/10.2514/1.J054508,"A high-order Petrov–Galerkin finite element scheme is used to compute turbulent flow over a NACA 0012 airfoil at a freestream Mach number of 0.15, an angle of attack of 10 deg, and a Reynolds number based on the airfoil chord of 6 million. Results are obtained on a series of grids available on the NASA Turbulence Modeling Resource Web site and are compared with reference solutions that have been obtained using the FUN3D and CFL3D finite volume solvers on meshes with as many as 14.6 million degrees of freedom. Forces, moments, pressure distributions, skin friction, and profiles of velocity and turbulence working variable for the Spalart–Allmaras turbulence model are compared between the finite element and the finite volume solutions. It is demonstrated that the finite element scheme shows similar results as the finite volume schemes for most of the comparisons, but demonstrates significantly less dissipation of the wake profiles downstream of the airfoil. It is shown that, when the same number of degrees of freedom is used in the simulations, solutions obtained with quadratic elements are more accurate than those obtained using linear elements with only minor increases in computational cost. Finally, initial results with an adjoint-based hp-adaptive methodology are obtained that further demonstrate that the high-order finite element framework can efficiently yield accurate results.",54,9
9,https://doi.org/10.2514/1.J054892,"This paper presents a reduced-order modeling approach based on recurrent local linear neurofuzzy models for predicting generalized aerodynamic forces in the time domain. Regarding aeroelastic applications, the unsteady aerodynamic loads are modeled as a nonlinear function of structural eigenmode-based disturbances. In contrast to established aerodynamic input/output model approaches trained by high-fidelity flow simulations, the Mach number is considered as an additional model input to account for varying freestream conditions. To train the relationship between the input parameters and the corresponding flow-induced forces, the local linear model tree algorithm is adopted in this work. The proposed method is tested exemplarily with respect to the AGARD 445.6 configuration in the subsonic, transonic, and supersonic flight regimes. It is shown that good conformity is obtained between the reduced-order model results and the respective full-order computational-fluid-dynamics solution. A further comparative analysis in the frequency domain in conjunction with a classical flutter analysis confirms the validity of the approach. Finally, the method’s potential for reducing the computational effort of aeroelastic analyses is demonstrated.",54,9
