,doi,abstract,volume,issue
0,https://doi.org/10.2514/1.C036027,"A low-order method is presented for aerodynamic prediction of wings operating at near-stall and post-stall flight conditions. The method is intended for use in design, modeling, and simulation. In this method, the flow separation due to stall is modeled in a vortex lattice framework as an effective reduction in the camber, or “decambering.” For each section of the wing, a parabolic decambering flap, hinged at the separation location of the section, is calculated through iteration to ensure that the lift and moment coefficients of the section match with the values from the two-dimensional viscous input curves for the effective angle of attack of the section. As an improvement from earlier low-order methods, this method also predicts the separation pattern on the wing. Results from the method, presented for unswept wings having various airfoils, aspect ratios, taper ratios, and small, quasi-steady roll rates, are shown to agree well with experimental results in the literature, and computational solutions obtained as part of the current work.",58,3
1,https://doi.org/10.2514/1.C035993,"The flows past morphing cavities with different ramps of the leading wall and the fixed ramp of the trailing wall were investigated with direct numerical simulation and dynamic mode decomposition to analyze the oscillation phenomena. Based on the analysis of pressure signal and sound pressure level spectra obtained by direct numerical simulation, an interesting fact is found that there is a transition process between fluid-dynamic oscillation and fluid-resonant oscillation phenomenon with the increasing ramp angle of the leading wall: all the modes belong to the fluid-dynamic oscillation modes in the shallow baseline cavity; the modes also belong to the fluid-dynamic oscillation modes in the morphing cavities when the ramp angle is 10 deg; the fluid-resonant oscillation modes begin to appear in the morphing cavities when the ramp angles are 20 and 30 deg, and so the coupling between the fluid-dynamic oscillation and the fluid-resonant oscillation is distinct; and all the modes in the morphing cavities are fluid-resonant oscillation modes when the ramp angle is 40 deg. Dynamic mode decomposition was employed to analyze the modal structure and determine the second-order modal type when the ramp angles are 10 and 20 deg. The modal structures achieved by dynamic mode decomposition method are consistent with the oscillation modes in the spectra.",58,3
2,https://doi.org/10.2514/1.C035955,"Application of the aeroelastic analysis and design framework developed at Delft University of Technology to a design of two aeroelastically tailored composite wings for a flying demonstrator is presented. The objective of the design process is to minimize structural mass of the wing while maintaining a target cruise shape. For this purpose, the jig shape of the wing is parameterized and becomes an integral part of the optimization, while the cruise shape is maintained by means of a constraint. Additionally strength, buckling, aeroelastic stability constraints, and a number of other design requirements have been introduced to obtain a feasible and flight-worthy design. Two wing types were designed: the reference wing and the tailored wing. The difference between the two wings is in the definition of the laminates comprising each wing. The reference wing was designed with symmetric-balanced laminates, while symmetric-unbalanced laminates were used for the tailored wing. The comparison is performed in terms of laminate stiffness and thickness distribution along the span, jig twist, and the aeroelastic response covering elastic deformations, aerodynamic load distribution, and wing root loads, showing a significant mass reduction for the tailored wing compared to the reference wing.",58,3
3,https://doi.org/10.2514/1.C035973,"A first principles physics-based simulation framework that accounts for wind-over-deck (WOD) and ground effects during approach and landing of a helicopter on a ship deck is developed. The WOD velocities are obtained from unsteady detached-eddy simulation of the flow over a simple frigate shape version 2 ship. The HeliUM2 flight dynamics code was modified to include WOD, static and dynamic ground effects, and landing gear models. A dynamic ground effect model that combines a finite-state wake model with a ground source distribution was also incorporated. Simulations are carried out to determine the combined effect of WOD and deck motion. Representative ship motion data are extracted from the Systematic Characterization of the Naval Environment database. A simple linear-quadratic-regulator-based flight control system is used to follow a prescribed trajectory during approach and landing. High-frequency oscillations are induced by the WOD. The entire helicopter has to be modeled to capture the complete WOD effect. In-ground-effect simulations show up to 10% reduction in rotor power consumption as well as good agreement with experimental data for a stationary deck. Deck heaving motion produces an additional change in rotor power consumption relative to the static ground effect, highlighting the importance of modeling the dynamic ground effect. The controller maintains the desired approach trajectory; and successful landing is demonstrated on level, inclined, and moving decks in the combined presence of WOD and ground effects.",58,3
4,https://doi.org/10.2514/1.C035763,"Hover performance and prediction for tiltrotor-like vehicles lack experimental data and computational models for rotor–wing interaction at low disk loading and low Reynolds number. An experimental investigation of rotor–wing interaction in hover near the small unmanned-air-vehicle scale (disk loading and ) is conducted to determine how changes in rotor–wing geometry influence rotor–wing interaction. The test setup consists of a rotor and a flat plate representing a generic wing. The vertical and chordwise distances between the rotor and the wing are varied to assess wing-on-rotor influence. Rotor thrust and torque, wing download force, and wing surface pressures are collected and analyzed. Trends and empirical equations are presented and discussed in the context of momentum theory. Results show that the increase in the wing download force is greater than the increase in the rotor thrust as the rotor approaches the wing. The effect is more pronounced as the disk coverage increases. The resulting empirical equations provide a preliminary estimation of rotor thrust and download force for arbitrary rotor type, disk coverage, and height in rotor–wing interaction at low disk loading and low .",58,3
5,https://doi.org/10.2514/1.C035991,"The recent growth of interest in hybrid-electric and fully electric aircraft has led to a renewed focus on the design and optimization of propeller aircraft. Considering propeller–wing interaction provides the opportunity to design aircraft that take advantage of aerodynamic benefits through propulsion integration. In this paper, the cruise drag of a wing with an inboard-mounted tractor propeller is minimized using aerodynamic shape optimization. Reynolds-averaged Navier–Stokes computational fluid dynamics with an actuator-disk approach is used for the simulations, and a gradient-based algorithm is used for the optimization. Changing the rotation direction of the propeller and optimizing the twist and airfoil shapes of the wing impact the aerodynamic performance significantly. However, optimizing the wing while considering the propeller slipstream provides little additional benefit compared to optimizing it without considering the propeller slipstream (the difference is less than one drag count). The wings optimized without considering the propeller slipstream are naturally able to recover swirl almost as effectively as the wings optimized while considering the propeller slipstream, and the propeller-induced velocities for the cruise condition are not high enough to lead to significant airfoil-shape design changes.",58,3
6,https://doi.org/10.2514/1.C036017,"A self-adaptive dissipation method based on a fifth-order dissipative compact scheme is proposed to reduce the numerical dissipation in separated flow. The method involves a self-adaptive operating parameter to adjust the weight of upwind part, which is a major source of numerical dissipation. Cooperated with delayed detached eddy simulation, the method can perform with less numerical dissipation in a large-eddy simulation region to resolve more small-scale structures, and return to normal dissipation in a Reynolds-averaged Navier–Stokes region to stabilize simulation. Firstly, the decay of isotropic turbulence is simulated to study the influence of the method over the energy spectrum and resolution of turbulent structures. Secondly, the plane channel flow is simulated to test the stability under the pressure gradient and turbulent fluctuation. Finally, the typical separated flow over NACA0021 airfoil and circular cylinder is investigated, and the results are compared with experimental data.",58,3
7,https://doi.org/10.2514/1.C035887,"Airfoils tested at low speeds generally produce surface pressure distributions that differ substantially from those measured at transonic conditions, which in turn results in very different boundary-layer characteristics even for the same Reynolds number. A methodology is presented for mapping transonic pressure gradients to an equivalent low-speed airfoil. It is applied to the design of a low-speed, slotted, natural-laminar-flow (SNLF) airfoil intended to emulate the pressure gradients of a SNLF airfoil designed for a transonic commercial transport with a Reynolds number of 13.2 million. The on-design cruise operating condition of the original airfoil was chosen as the reference condition; however, the design lift coefficient of the new airfoil was lowered to account for both compressibility effects and suitability for low-speed wind-tunnel testing. The overall design process mirrors the development of the transonic airfoil by beginning with a single-element airfoil and then modifying it to include an aft element. An inverse design method based on conformal mapping was developed and employed to determine the necessary geometry of the low-speed single-element airfoil. Analysis of the new SNLF airfoil confirms that the design objectives were met, and the airfoil is found to be well behaved down to a Reynolds number of 1 million.",58,3
8,https://doi.org/10.2514/1.C036021,"Uncertainty based multidisciplinary analysis (UMDA) is a methodology to quantify uncertainty on the system-level quantity of interest by propagating uncertainty within and among multiple disciplines of a system. In an industrial setting, the design of complex systems involves the collaboration of multiple and diverse teams involving high-fidelity disciplinary tools and experts. Under such scenarios, engineers prefer UMDA methods based on distributed and coordination based procedures which preserve some disciplinary autonomy for uncertainty quantification and propagation. But these methods have limitations in capturing the dependence in coupling variables, which can lead to less accurate results in the system-level uncertainty. In this Paper, a methodology for probabilistic analysis of distributed multidisciplinary architecture is demonstrated in which disciplines can carry out uncertainty propagation autonomously and concurrently while accurately quantifying the dependence of the coupling variables. The method is applied on an analytical function and a supersonic jet design problem to demonstrate its capability of handing dependencies and non-Gaussian distributions of coupling variables and accurate estimation of the system-level quantity of metrics.",58,3
9,https://doi.org/10.2514/1.C036032,"The paper presents an aerodynamic investigation of 70 different streamlined bodies with fineness ratios ranging from 2 to 10. The bodies are chosen to idealize both unmanned and small manned aircraft fuselages and feature cross-sectional shapes that vary from circular to quadratic. The study focuses on friction and pressure drag in dependency of the individual body’s fineness ratio and cross section. The drag forces are normalized with the respective body’s wetted area to comply with an empirical drag estimation procedure. Although the friction drag coefficient then stays rather constant for all bodies, their pressure drag coefficients decrease with an increase in fineness ratio. Referring the pressure drag coefficient to the bodies’ cross-sectional areas shows a distinct pressure drag minimum at a fineness ratio of about three. The pressure drag of bodies with a quadratic cross section is generally higher than for bodies of revolution. The results are used to derive an improved form factor that can be employed in a classic empirical drag estimation method. The improved formulation takes both the fineness ratio and cross-sectional shape into account. It shows superior accuracy in estimating streamlined body drag when compared with experimental data and other form factor formulations of the literature.",58,3
