,doi,abstract,volume,issue
0,https://doi.org/10.2514/1.C033841,,53,1
1,https://doi.org/10.2514/1.C033778,,53,1
2,https://doi.org/10.2514/1.C033159,"The conceptual design of a low-boom and low-drag supersonic aircraft remains a challenge despite significant progress in recent years. Inverse design using reversed equivalent area and adjoint methods has been demonstrated to be effective in shaping the ground signature propagated from computational fluid dynamics off-body-pressure distributions. However, there is still a need to reduce the computational cost in the early stages of design to obtain a baseline that is feasible for low-boom shaping, and in the search for a robust low-boom design over the entire sonic-boom footprint. The proposed design method addresses the need to reduce the computational cost for robust low-boom design by using surface-pressure distributions from computational fluid dynamics solutions to shape sonic-boom ground signatures propagated from computational fluid dynamics off-body pressure.",53,1
3,https://doi.org/10.2514/1.C033171,"A systematic approach for aeroelastic scaled-model design is developed. The method optimizes an incremental number of vibration eigenpairs, buckling eigenpairs, and optionally a linear static response of scaled models to match the scaled values of a target full-scale aircraft. A method for matching scaled modal mass, a required scaling parameter, is developed. The sources of local optima are identified and a tiered global-search-optimization procedure is incorporated. The approach is demonstrated on a joined-wing scaled-model-design problem. Costly nonlinear analysis is omitted from the evaluation of the objective function and constraints for optimization. The results produced scaled models that closely replicate the geometrically nonlinear target aeroelastic behavior.",53,1
4,https://doi.org/10.2514/1.C033175,"An indispensable tool for the development of a carrier landing control system is the linearized kinetics model of carrier-based aircraft, which is required to accurately describe aircraft air turbulence responses because the approach-path turbulent atmosphere is the major source of glidepath and touchdown errors. The conventional method of longitudinal linear modeling fails to correctly emulate aircraft groundspeed variations during final carrier approach. Considering the fact that control requirements related to the velocity are stringent, an improved linearization method is proposed. It compensates the cross-disturbance effects of wind gust horizontal and vertical components on airspeed and angle of attack, besides requantifying the induced force transient along the flight path. This technique, as applied to an example carrier-based aircraft model, leads to a linearized final-approach kinetics model with a significantly enhanced capability on analyzing aircraft groundspeed deviation in the carrier air-wake field, compared with the linear model derived from the traditional way. In the simulated terminal carrier approach flight with an open-loop autonomous landing system and severe ship burble engaged, the disturbed groundspeed exhibited by the improved linear model is identical to the nonlinear model response in trend, with the error discernible after 7 s but constrained within .",53,1
5,https://doi.org/10.2514/1.C033154,"There has been a recent interest to explore the shape and kinematics parameters of distinct pterosaurs from their fossil records. Clearly, far more evidence is needed to understand the nuances of dinosaurs flight. A multiobjective aerodynamic optimization problem of the wing kinematics and planform of a pterosaur replica ornithopter designed by Aerovironment is performed. Objective functions include minimization of the required cycle-averaged aerodynamic power and maximization of the propulsive efficiency. It is found that inclusion of the inertial power requirements is necessary for a physical and proper formulation of the optimization problem. Furthermore, the mere addition of the inertial power requirements is not enough to obtain reasonable results. Rather, one has to consider a partial (or even zero) elastic energy storage. The minimum power kinematic parameters closely match those of the previously designed pterosaur replica. Nevertheless, the obtained efficiency for such a design (minimum power) is 10%, which is considerably lower than the maximum possible efficiency for the used planform (40%). Furthermore, the optimized planform for maximum efficiency of the pterosaur yields to an increase in the propulsive efficiency by 6%.",53,1
6,https://doi.org/10.2514/1.C033184,"Conventional trim optimization problem formulations can produce poor results for vehicles with redundant multi-axis control surfaces. Trimming these vehicles requires solving the nonlinear equations of motion for their roots or equilibrium points. The hybrid wing–body vehicle has many redundant elevons and tends to result in an underdetermined system. As a consequence, there may be an infinite number of deflection combinations that satisfy the same moments. Challenges associated with using conventional trim optimizations with this type of vehicle are demonstrated, followed by two alternative approaches to relieve these problems. Control allocation techniques are integrated into the conventional approach to reduce the number of variables and attempt to make the problem more convex. A reformulation of the trim optimization from root seeking to drag minimization was also explored. These alternative methods were judged on how often they converged, trimmed drag and thrust, and commanded deflections.",53,1
7,https://doi.org/10.2514/1.C033183,"A novel, tiltrotor, unmanned aerial vehicle configuration has been designed, and a preliminary dynamic model has been created for control design purposes based on a component buildup approach. This method has been preferred over a conventional stability derivative approach because it models the nonlinear aircraft dynamics in the entire flight envelope, ranging from hover to forward-flight conditions at any airflow angles. The flight control system has then been synthesized based on an incremental nonlinear dynamic inversion technique. The incremental strategy was adopted to solve the problem of the nonlinear dynamic model not being control affine due to effector redundancy, dramatic nonlinearities, and cross-coupling effects introduced by the use of thrust vectoring during hover and transition phases. Local control derivatives were calculated online from the dynamic model. Effector redundancy was managed, developing a control allocation module for distributing the control effort according to a daisy-chaining logic and according to the actuator availability and effectiveness. The timescale separation principle was applied, dividing control laws into two loops: an outer loop controlling slower dynamics, and outputting virtual controls for an inner loop controlling faster dynamics. Different piloting logics were identified for hover and forward-flight conditions, although the largest possible degree of commonality was sought. A command blending strategy was devised to control the aircraft during transition phases. Simulations confirmed the effectiveness of the proposed solutions, showing satisfactory tracking of reference inputs with moderate control effort.",53,1
8,https://doi.org/10.2514/1.C033194,"Coupled computational fluid dynamics/computational structural dynamics (RCAS/HELIOS and CAMRAD II/HELIOS) analyses are performed, and the calculated rotor structural loads are compared with the flight-test data obtained from the NASA/Army UH-60A Airloads Program. Three challenging level-flight conditions are investigated: 1) high speed with advancing blade negative lift, 2) low speed with blade/wake interaction, and 3) high thrust with dynamic stall. The predicted flap bending and torsion moments, pitch link, and lag damper loads, in general, show reasonably good correlation with the test data. A nonlinear lag damper model is essential for the accurate prediction of root chord bending moment and lag damper load. Both analyses, however, significantly underpredict the chord bending moments, especially the harmonic amplitude. Parametric study shows that blade stiffness variations have only a small influence on the load calculations. However, modal damping in the first flap mode has a significant influence on the flap bending moments.",53,1
9,https://doi.org/10.2514/1.C033212,"To simulate three-dimensional glaze ice accretion on a typical aircraft surface, the model of water film flow and ice accretion on a curved surface based on two coupled partial differential equations proposed by Myers et al. is extended in nonorthogonal curvilinear coordinates. Then, the governing equation for water film flow coupling with a Stefan model for glaze icing is built up. An efficient implicit–explicit numerical method is proposed for solving the governing equations. The glaze ice computations on two-dimensional airfoils and three-dimensional typical geometries in in-flight icing conditions are completely accomplished. Validation results of two-dimensional calculation cases with experimental ice shapes are presented. Three-dimensional simulations of glaze ice accretion on a sphere and a swept wing are successfully carried out and compared with ice profiles from icing tunnel tests and simulations based on the classical Messinger model.",53,1
