,doi,abstract,volume,issue
0,https://doi.org/10.2514/1.C034993,,55,2
1,https://doi.org/10.2514/1.C033808,"The ability to accurately predict both static and dynamic stability characteristics of air vehicles using computational fluid dynamics methods could revolutionize the air vehicle design process, especially for military air vehicles. A validated computational fluid dynamics capability would significantly reduce the number of ground tests required to verify vehicle concepts and, in general, could eliminate costly vehicle “repair” campaigns required to fix performance anomalies that are not adequately predicted before full-scale vehicle development. This paper outlines the extended integrated experimental and numerical approach to assess the stability and control prediction method capabilities, as well as the design and estimation of the control device effectiveness, for highly swept low observable unmanned combat aerial vehicle configurations. The aim of the AVT-201 Task Group is to provide an assessment of the computational fluid dynamics capabilities using model-scale experiments and transfer this knowledge to real-scale applications.",55,2
2,https://doi.org/10.2514/1.C033782,Several static and dynamic forced-motion wind-tunnel tests on a generic unmanned combat air vehicle configuration with a 53 deg swept leading edge are reviewed. The static tests include both subsonic and transonic measurements. These tests are part of an international research effort to assess and advance the state-of-the-art of computational-fluid-dynamics methods to predict the static and dynamic stability and control characteristics for this type of configuration. The tests included analysis of trailing-edge control surface effectiveness. This paper describes the data collected from three different models of this unmanned combat air vehicle configuration in four different wind tunnels. A subset of this large experimental dataset was selected as focus test cases for computational-fluid-dynamics comparison. The focus test case data are presented in detail.,55,2
3,https://doi.org/10.2514/1.C033700,"A contribution for the assessment of the static and dynamic aerodynamic behavior of a generic unmanned combat air vehicle configuration with control devices using computational fluid dynamics methods is given. For the study, various computational approaches have been used to predict stability and control parameters for aircraft undergoing nonlinear flight conditions. For the computational fluid dynamics simulations, three different computational fluid dynamics solvers are used: the unstructured grid-based solvers DLR TAU code and USM3D from NASA, as well as the structured grid-based National Aerospace Laboratory/NLR solver ENSOLV. The numerical methods are verified by experimental wind-tunnel data. The correlations with experimental data are made for static longitudinal/lateral sweeps and at varying frequencies of prescribed roll/pitch/yaw sinusoidal motions for the vehicle operating with and without control surface deflections. Furthermore, the investigations should support the understanding of the flow physics around the trailing-edge control devices of highly swept configurations with a vortex-dominated flowfield. Design requirements should be drawn by analyzing the interaction between the vortical flow and the control devices. The present work is part of the North Atlantic Treaty Organization’s Science and Technology Organization/ Applied Vehicle Technology Task Group AVT-201 on stability and control prediction methods.",55,2
4,https://doi.org/10.2514/1.C033988,"A study into the prediction of the effectiveness of different trailing-edge controls on an unmanned combat aerial vehicle configuration, on which complex vortical flow develops at moderate to high angles of attack, is described. Stability and control of these vehicles is demanding and requires early knowledge of the changes in forces and moments from control-surface deflections. Computational results are compared with data from wind-tunnel tests over the Mach number range for undeflected controls. The effectiveness of the controls at subsonic and transonic conditions is then discussed. The influence of the mesh treatment and turbulence model on the realism of the predictions is considered. The computational-fluid-dynamics predictions show good agreement with measurements and show limited sensitivity to geometry treatment and turbulence model for the flow conditions where the controls are effective. Computational fluid dynamics is shown to be capable of predicting the control-surface influence, even at high speed.",55,2
5,https://doi.org/10.2514/1.C033776,"This work is a contribution to the North Atlantic Treaty Organization Science and Technology Organization Task Group AVT-201 on stability and control estimation methods. Specifically, this study uses the Cobalt and Kestrel computational fluid dynamics flow solvers to predict and create reduced-order models for the aerodynamic force and moment coefficients of a generic uninhabited combat air vehicle under static and dynamic conditions and compare them with wind tunnel data. The particular reduced-order method investigated in this work is based on response functions. The geometry under investigation is known as DLR-F19, which is a lambda-wing configuration with a 53 deg angle of sweep at the leading edge. Each wing has two control surfaces on the trailing edge, hinged along the 75% chord line. Two different gridding strategies are employed: one uses an overset grid method for simulation of control-surface deflections without the need for regridding, and the other is to create a new grid for each control-surface deflection. The simulation results of these grids are compared in order to identify the effect of gaps present in the overset method. A grid is also created to study the presence of the sting geometry as tested in the experiments. Validation results are shown for different turbulence models at selected flight conditions. Overall, a good agreement between computational results and the wind tunnel experimental data for total force coefficients is achieved. However, delayed detached eddy simulations are required for angles of attack greater than 20 deg. The reduced-order modeling results show that predictions from a nonlinear model match quite well with full-order data of small amplitude motions. Small discrepancies can be seen in the plots of large-amplitude motions as well. The model predictions get worse when the belly sting geometry is included in simulations because of the nonlinear hysteresis behavior of a wake formed behind the sting.",55,2
6,https://doi.org/10.2514/1.C033697,"The present investigation has been carried out as part of the North Atlantic Treaty Organization/Science and Technology Organization Applied Vehicle Technology 201 Task Group on extended assessment of reliable stability and control prediction methods for North Atlantic Treaty Organization air vehicles. The stability and control configuration is considered. Its geometry as well as the low-speed aerodynamics and the corresponding flow physics are well known from the literature: For medium angles of attack, the flow around the leading edge is governed by three sections: namely, an apex vortex in the front part, a region of attached flow in the middle portion, and a tip vortex in the outer part of the leading edge. The size of these regions varies with the angle of attack. In the present study, the compressible flow around this configuration has been calculated using the computational fluid dynamics DLR TAU code in the Mach number range of and angles of attack of for a constant Reynolds number of corresponding to the cruise condition of the unmanned combat aerial vehicle. With an increasing Mach number, the flow in the central region of the leading edge becomes supersonic and the upstream movement of the tip vortex with an increasing angle of attack is hindered. However, at the rear end of the supersonic zone, shock-induced separation takes place, forming an additional vortex. This shock-induced vortex joins the tip vortex. Thus, the onset of the tip vortex would move upstream again, with an increasing angle of attack passing the rear end of the supersonic zone. The corresponding, very complex vortex formation is analyzed by means of the Mach number and angle-of-attack variation. The effects of these flow phenomena on the aerodynamic characteristics are demonstrated.",55,2
7,https://doi.org/10.2514/1.C033696,"An industrial view on experimental and numerical investigations related to advanced combat aircraft needs is given. A critical comparison between experimental and numerical results under wind-tunnel conditions and real flight numerical simulations is presented. The Reynolds and Mach number influence on the aerodynamic behavior together with the development of the complex flowfields around generic unmanned combat aircraft configurations at transonic speed and medium and high angle-of-attack conditions is discussed. Static computational-fluid-dynamics results of forces and moments as well as the flow structure of the longitudinal and lateral flow conditions are compared to wind-tunnel measurements. Here, combat aircraft and flying-wing-type unmanned combat aircraft flow phenomena such as separation emerging at round and sharp leading edges into interacting vortex flows are shown. Also their possible development at transonic conditions causing interacting shock systems is addressed. Although wind-tunnel (low) Reynolds number, subsonic conditions are thought economic, they may be far off flight (high) Reynolds number and realistic subsonic and transonic Mach number speeds. Therefore, free-flight, full-scale conditions have also been prepared to probe the possible differences with the experimental and numerical investigations of the design and early development process of future shapes. This will show the sensitivity and possible basic uncertainty of the stability and control investigations of modern combat aircraft due to insufficient full-scale, free-flight knowledge.",55,2
8,https://doi.org/10.2514/1.C033820,"The next generation of agile unmanned combat aerial vehicles has put focus on the stability and control of low observable platforms. Without the traditional fin for yaw control combined with delta wings, a challenging task has been presented to the research community. The NATO research group AVT-201 was formed to meet this challenge and build on previous knowledge gained on the complex vortical flow of rounded leading-edge delta wings. This paper presents two numerical studies made by the Swedish Defence Research Agency (FOI) and the French Aerospace Lab (ONERA) on traditional trailing-edge control and a more unconventional type of leading-edge flap control. Results from the FOI-developed flow solver Edge, using trailing-edge control, on a low observable 53 deg swept lambda wing model are compared to experimental data. The effect of leading-edge control is investigated by ONERA with a slightly smaller-scaled model, using the in-house code elsA, and validated by experimental data. Additional static and dynamic derivatives are evaluated by ONERA for the clean configuration.",55,2
9,https://doi.org/10.2514/1.C033818,"This paper presents cross comparisons and assessments of the aerodynamic results obtained within the North Atlantic Treaty Organization’s Science and Technology Organisation Applied Vehicle Technology-201 Task Group. The results of five participating organizations and six different computational fluid dynamics solvers are compared to the available wind-tunnel data from the German–Dutch Wind Tunnels, and the results were obtained at low subsonic speeds for both static and dynamic cases. The comparisons help to find commonalities and disparities in the computational fluid dynamics predictions of the aerodynamics of a generic unmanned combat aerial vehicle (the stability and control configuration) and point to areas where computational fluid dynamics is challenged by nonlinear aerodynamics flow prediction. These comparisons help to show where the modeling and simulation of novel aircraft platforms in the earliest stages of design development can contribute to a more successful design process by determining difficult nonlinear aerodynamics and helping to change the design before the later stages of the design process.",55,2
