,doi,abstract,volume,issue
0,https://doi.org/10.2514/1.B35562,"Until recently, modern theory has lacked a fundamentally based model to predict the operating pressures where classical sprays transition to dense-fluid mixing with diminished surface tension. In this paper, such a model is presented to quantify this transition for liquid-oxygen–hydrogen and n-decane–gaseous-oxygen injection processes. The analysis reveals that respective molecular interfaces break down not necessarily because of vanishing surface tension forces but instead because of the combination of broadened interfaces and a reduction in mean free molecular path. When this occurs, the interfacial structure itself enters the continuum regime, where transport processes rather than intermolecular forces dominate. Using this model, regime diagrams for the respective systems are constructed that show the range of operating pressures and temperatures where this transition occurs. The analysis also reveals the conditions where classical spray dynamics persists even at high supercritical pressures. It demonstrates that, depending on the composition and temperature of the injected fluids, the injection process can exhibit either classical spray atomization, dense-fluid diffusion-dominated mixing, or supercritical mixing phenomena at chamber pressures encountered in state-of-the-art liquid rocket engines.",31,5
1,https://doi.org/10.2514/1.B35574,"Disintegration of annular liquid sheets is an important field of study that plays a crucial role in engine combustion. The focus of this study is to analyze different modes of sheets experimentally in an advanced hybrid injector, which uses both pressure swirl and air momentum to impart instability into the sheet. Apart from measurement of certain macroscopic spray physical parameters like breakup length and sheet width, the images for different sheet profiles were processed to obtain fractal dimensions, temporal frequency, and different orthogonal modes using proper orthogonal decomposition. A moderate airflow is seen to create a stable liquid sheet with increased breakup length, whereas higher airflows at low liquid flows create an air-blast type of spray with disintegration very close to the nozzle. The latter shows dominance of multiple smaller temporal frequencies with relatively lower power spectral densities. A spray with high liquid flow and relatively low airflows shows a longer and wider sheet with a single dominant frequency.",31,5
2,https://doi.org/10.2514/1.B35740,"A numerical investigation of supersonic combustion for ethylene and air coflow with a splitter plate is presented, mimicking the flame stabilization and combustion establishment in a dual-combustion ramjet engine. Emphasis is placed on the detailed flow and flame characteristics immediately downstream of the splitter plate and in the shock-wave/shear-layer interaction regions. Three different splitter-plate thicknesses, 2, 4, and 8 mm, are considered, to identify the significance of the geometric parameters. The analysis is based on the Favre-averaged conservation equations for compressible chemically reacting flows. Turbulence closure is achieved using Menter’s shear-stress transport model with a detached-eddy-simulation extension. Chemical reactions are modeled using a nine-species, ten-step laminar chemistry model with sufficient numerical resolution. Various mechanisms dictating the flame anchoring and spreading properties are examined. The hot stream from the ethylene preoxidization in the gas generator is found to behave like an underexpanded supersonic jet. Its subsequent expansion in the present wall-confined environment has a strong influence on the near-field mixing and combustion. Depending on the splitter-plate thickness, the wake region behind the splitter plate changes in size, and the autoignited flame can be either attached to or detached from the rim. The majority of chemical reactions take place in the mixing layer farther downstream, and the combustion efficiency varies in accordance with the near-field phenomena.",31,5
3,https://doi.org/10.2514/1.B35335,"A key issue that can affect the implementation of boundary-layer combustion for viscous drag reduction in scramjet combustors is the potential of nonuniform flow entering the combustor from the inlet. Experiments were conducted in the T4 Stalker tube to study the effects of these flow nonuniformities on boundary-layer combustion in a circular constant-area combustor. A rectangular-to-elliptical shape-transition inlet, typical of the type proposed for self-starting scramjets, was designed, manufactured, and attached upstream of the combustor in the current experiments. Numerical simulations of the flow through the rectangular-to-elliptical shape-transition inlet showed that the inlet generated a nonuniform outflow that had vortices, shock waves, and expansion waves. When tested at design-point inflow conditions, the total skin friction drag measured in the combustor was reduced by 61% when hydrogen burned in the boundary layer. These levels of reduction are similar to those measured in experiments conducted without a realistic scramjet inlet upstream of the combustor, thus demonstrating that the drag reduction brought about by boundary-layer combustion is not affected by the flow disturbances generated from the REST inlet. Tests conducted at off-design conditions further demonstrated that the drag reduction brought about by boundary-layer combustion was not affected by changes in the inflow conditions.",31,5
4,https://doi.org/10.2514/1.B35392,"Transonic high-pressure turbines are promising candidates for future aircraft engines. Recent studies in transonic turbine cascades showed that shock waves appeared over the uncooled flat tip, which affects its heat transfer. However, the effects of coolant injection on the thermal performance of transonic cooled tips are not clear. The current study aims to understand the thermal performance of a cooled flat tip and a cooled cavity tip in a transonic turbine cascade. The effects of tip film cooling are studied at five coolant pressure ratios (which are the stagnation pressure ratios of the coolant inlet and the cascade inlet) from 0.8 to 1.2. The flow physics over the tip, the heat transfer coefficient, the film-cooling effectiveness, and the heat flux of the tip are investigated. The effects of relative endwall motion are considered.",31,5
5,https://doi.org/10.2514/1.B35419,"Blade flutter of modern gas-turbine engines is one of the main issues that engine designers have to face. The most used numerical method that is employed for flutter prediction is the energy method. Although a lot of papers are devoted to the analysis of different blade wheels, this method was rarely validated by experiments. Typical mesh size, time step, and various modeling approaches that guarantee reliable flutter prediction are not commonly known, whereas some examples show that predictions obtained through nonvalidated codes can be inaccurate. In this paper, we describe our implementation of the energy method. Analysis of convergence and sensitivity to various modeling abstractions are carefully investigated. Numerical results are verified by compressor and full engine flutter test data. It is shown that the prediction of flutter onset is rather reliable so that the modeling approaches presented in this paper can be used by other researchers for the flutter analysis of industrial compressor blades.",31,5
6,https://doi.org/10.2514/1.B35713,"An efficient methodology for shape optimization based on computational fluid dynamics is developed and applied to a fundamental turbulated square duct. The present study uses a hybrid large-eddy simulation turbulence modeling approach for all computational fluid dynamics evaluation, as it is shown to give much more reliable results over a range of geometries. Four geometric parameters defining the cross-sectional profile and angle of the turbulators were optimized for two competing performance metrics: heat transfer and pressure drop. An initial database of computational fluid dynamics runs, sampled from the design space using a space-filling design of experiments, is used as a starting point. A metamodel is then fitted through the training data in the database. The metamodel provides the means for fast approximation of the objective functions at new design points, allowing the use of a genetic algorithm for this multiobjective optimization. The resulting Pareto front is verified with a second round of computational fluid dynamics evaluations at the end. The optimization demonstrates the potential for improvement in thermal performance when using turbulators with an upstream ramp. Various metamodels are also explored for their ability to deal with design space nonlinearity and noisy data.",31,5
7,https://doi.org/10.2514/1.B35433,"This paper develops the discrete adjoint equations for a turbomachinery Reynolds-averaged Navier–Stokes solver and proposes a framework for fully automatic gradient-based constrained aerodynamic shape optimization in a multistage turbomachinery environment. The systematic approach for the development of the discrete adjoint solver is discussed. Special emphasis is put on the development of the turbomachinery-specific features of the adjoint solver (that is, on the derivation of flow-consistent adjoint inlet and outlet boundary conditions) and, to allow for a concurrent rotor–stator optimization and stage coupling, on the development of an exact adjoint counterpart to the nonreflective, conservative mixing-plane formulation used in the flow solver. The adjoint solver is validated by comparing its sensitivities with finite difference gradients obtained from the flow solver. A sequential-quadratic programming algorithm is used to determine an improved blade shape based on the gradient information provided by the adjoint solution. Optimization within a sequential-quadratic programming framework avoids the time-consuming task to determine the weights of the individual constraints by including the constraints directly into the design problem. The functionality of the proposed optimization method is demonstrated by the redesign of two two-dimensional transonic compressor configurations. The design objective is to maximize the isentropic efficiency while constraining the mass flow rate and the total pressure ratio.",31,5
8,https://doi.org/10.2514/1.B35525,"It is nearly impossible to remove all resonant crossings from the operating range of a multistage compressor; thus, designers rely on models to predict the resonant response amplitude to determine if the crossing is acceptable. An accurate model can reduce unexpected forced-response problems encountered during engine testing. Although work has been done to improve such models, the confidence in these models comes from validation with quality test data including both the aerodynamic forcing function and the response of the blade row. Recent trends in turbomachinery, including higher blade loadings and use of integrally bladed rotors, lead to increased potential for forced-response issues. The Campbell diagram crossing for the excitation associated with the upstream and downstream vane rows on the embedded rotor first torsion vibratory mode is measured. The rotor response will be characterized with tip-timing measurements and the aerodynamic forcing functions measured. Unsteady casing pressures over the vibrating rotor are also acquired. This represents one of the few datasets detailing a forced-response condition in a multistage compressor, and the understanding gained from these experiments will be valuable in developing robust compressor designs.",31,5
9,https://doi.org/10.2514/1.B35679,"Icing and anti-icing characteristics of engine inlet guide vanes are studied in this paper. Experiments are carried out in an icing wind tunnel under different icing conditions. The tests are performed at a freestream velocity of , an inlet angle of attack of 0 deg, and a freestream static temperature in the range of . The icing environment parameters include a mean volume diameter of , liquid water content in the range of 0.5 to . The experiment is performed on full-scale inlet guide vanes. The temperature distributions on the guide vane surface are measured by thermocouples. The leading-edge ice shapes of inlet guide vanes are compared under different icing conditions. The effects of freestream static temperature, liquid water content, and the mass flow rate of anti-icing hot air on the performance of the anti-icing system are presented and analyzed.",31,5
