,doi,abstract,volume,issue
0,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000550,"This paper proposes a damage-identification and optimal sensor-placement approach for structures under unknown traffic-induced vibrations. Response reconstruction is performed for structures under traffic-induced vibrations to formulate the relationship between different sets of time-domain responses. Measured acceleration responses from a structure under traffic-induced ground motions are used for damage identification with a sensitivity-based iterative model updating method. Numerical simulations on a seven-story planar frame structure are conducted to verify the performance of the proposed approach. Damage identification is conducted based on the initial finite-element model of the structure and the measured responses from the damaged state under traffic-induced vibrations. Structural elemental stiffness factors are iteratively updated until the reconstructed responses match the measured ones as closely as possible. A two-phase optimal sensor-placement scheme is proposed for better response reconstruction and subsequent damage identification. Optimal sensor placement is investigated to identify the best locations for response reconstruction and sensitivity-based damage identification. With the use of optimal sensor locations, the introduced damages can be identified effectively and accurately with nearly exact damage severity estimation and very small false positives and false negatives under a 5% noise effect.",30,2
1,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000574,"The health monitoring and analysis on the metro tunnels are very important because the metro system is the lifeline of metropolises and the shield tunnels are easily affected by adjacent constructions. In this paper, health monitoring on the deformation of operating metro shield tunnels influenced by a close deep excavation is investigated with a case in Shanghai. Both manual and automatic measuring methods were adopted in the safety monitoring during deep excavation, and the results of both methods are compared to analyze the deviation of measuring methods. Comparison shows that the automatic monitoring results could be affected by poor working conditions and cumulative error. It is suggested that different monitoring methods should be verified against each other to ensure the reliability and accuracy of the monitoring results. Based on the distribution of tunnel settlements, the curvature radius of tunnel deformation is obtained by the cubic B-spline method and then used in performance analysis on the tunnels. The relationship between the settlements and horizontal convergences of the shield tunnels are also studied, which shows a significant correlation. Analysis shows that there is no significant relationship between the curvature radius and settlements of the tunnel, which means monitoring and controlling the settlements plays an important role in protection of the tunnels but cannot guarantee the safety of tunnels. The real-time data of the curvature radius should also be calculated and analyzed in health monitoring and performance analysis on shield tunnels.",30,2
2,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000572,"Using structural monitoring data collected from a sensor network to assess the health condition of a monitored structure relies on the accurate operation of the sensors and therefore could be affected by various sensor faults. This paper presents a sensor-fault detection and isolation approach with application to structural health monitoring. Principal-component analysis (PCA) is first applied to model the fault-free history monitoring data to generate uncorrelated residuals, which can be seen as the projection of the additional measurement noise into the residual subspace of the PCA transform. Then, under the assumption that the measurement noise is Gaussian distributed, a statistical hypothesis test model is established for the subsequent sensor-fault detection procedure, after that two fault detectors are deduced through the rejection of the null hypothesis. Next, the missing variable approach is used to establish an isolation index to identify the specific faulty sensor. A benchmark structure developed for bridge health monitoring is adopted to validate and demonstrate the performance of the proposed method, and the analysis results indicate that the method is effective in detecting and isolating both bias and drift sensor faults.",30,2
3,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000587,"Structural-health-monitoring techniques provide valuable in-service measured information for existing civil engineering structures such as bridges, which can be used for predicting future structural performance and determining optimum maintenance strategy. This paper presents an effective approach for analyzing structural reliability during the service life of existing reinforced-concrete structures on the basis of monitored information. The process of lifetime structural-performance deterioration affected by reinforcement corrosion such as bond strength and load-bearing capacity is discussed. Crack growth in cover concrete due to reinforcement corrosion is demonstrated to be the main factor for structural-performance deterioration, thus it is chosen as a representative symptom for evaluating lifetime structural reliability. In order to consider the uncertainty in modeling structural-performance deterioration, the Weibull life evolution model associated with the cover concrete crack growth is employed for analyzing reliability, updating probability of failure profiles after maintenance, and evaluating optimal maintenance strategy. The results for a concrete bridge show that the proposed approach can provide reliable predictions of future structural performance and cost-effective maintenance strategy of aging reinforced-concrete structures.",30,2
4,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000593,"A safety monitoring system is usually applied in deep excavations in order to control the construction risk and to ensure the serviceability of adjacent facilities. Considering the mass data collected by different sensors, a reasonable assessment method on the monitoring results is necessary to evaluate the safety state of both the deep excavation itself and the surrounding environment. By introducing the conception of data fusion, a comprehensive assessment method is presented to find the anomaly in the safety monitoring results in this paper. Data fusion analyses on both a single monitoring item and the correlation of multiple monitoring items are proposed and studied. The one-class support vector machines (SVMs) are used to improve the data fusion analysis between a single monitoring item and different excavation parameters, and then developed to three-dimensional (3D) fusion analysis on a single item and multiple parameters of an excavation. The mechanical and geometric patterns between different monitoring items are studied to propose a data fusion analysis on multiple monitoring items and then to build the assessment criteria. Based on these two kinds of data fusion analysis, the mass monitoring data can be analyzed completely to assess the safety state of deep excavations. An application in two cases of deep excavation in Shanghai, China, shows that the proposed method is effective in data anomaly assessment.",30,2
5,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000573,"The structural behavior during the first reservoir-filling phase is significant for evaluating a super high arch dam’s safety. This paper presents an in situ monitoring network of the Xiluodu Dam in Yunnan, China, including a deformation monitoring system using geodetic and nongeodetic monitoring. The system also includes a refined thermal monitoring system based on a slab-level active cooling system. The thermal–structural decoupling numerical analysis method for a dam–water–foundation system is presented in this study with considerations of viscoelasticity material properties and internal/external thermal loads. The structural behavior of the Xiluodu Dam during the first reservoir-filling phase is analyzed using the smart monitoring system with combination of the in situ monitoring technique and the numerical simulation method. The in situ monitoring result can provide intuitional instructions of the structural behavior, showing a positive correlation between the dam deformation and the reservoir water level. The monitoring results are also used as the verification reference of the numerical model. The distribution characteristics of the displacement and stress of the dam subjected to load cases such as nonimpounding, impounding process, and the normal operating water level are discussed and predicted.",30,2
6,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000594,"Because of the particular and complex engineering environment of subsea tunnels, effective monitoring techniques should be adopted to ensure the operation security of subsea tunnels. Also, monitoring the condition of steel corrosion in reinforced concrete (RC) of subsea tunnels is especially imperative for ensuring structural serviceability and durability of RC structures. In this paper, monitoring the largest excavation section subsea tunnel, Xiamen Xiang’an Subsea Tunnel, is studied. It includes the layout of monitoring sections and monitoring contents, selection of monitoring locations, and the monitoring instruments. The design of corrosion monitoring system is especially focused on because of its complexity. Both commercial corrosion sensors and developed corrosion sensors based on electrochemical and fiber Bragg grating techniques, respectively, are adopted. The arrangement of corrosion monitoring section and locations as well as the installations of sensors and the establishment of corrosion database are discussed. Finally, the evaluation of corrosion in the subsea tunnel is established based on the monitoring data of reinforced concrete collected in the field. Based on the monitoring data of the subsea tunnel collected in the field, the status of stress and corrosion in the Xiamen Xiang’an Subsea Tunnel can be evaluated.",30,2
7,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000595,"Highway flyover bridges in New Jersey experienced extensive early-age cracking on the high performance concrete deck recently. There were transverse cracks observed predominantly in the positive moment regions and spider cracks concentrated in the negative moment region over the box beam. A typical two-span curved continuous bridge with high performance concrete (HPC) deck, steel girders and integral box-beam was selected to identify factors that affect early-age HPC deck cracking so as to mitigate the cracking issues on existing concrete continuous bridges. Extensive field tests were performed and various structural responses were collected for model calibration and structural analysis. Cracking issues due to effects of vertical temperature differentials, staging, shrinkage, settlement, tilt of piers, dead load, live load, etc., were quantitatively investigated and summarized through parametric study. Of prime interest has been the identification of the contributions of various effects on deck cracks. The present study provides better understanding of the behavior of curved composite bridges, which can be efficiently used to reduce the risk of cracking at early ages.",30,2
8,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000602,"Tianjin 117 is a high-rise building comprised of a reinforced-concrete core and perimeter steel framing that includes megacolumns and megabraces, with a height of 597 m. As the construction process goes on, the influences of the external environment and loads are more crucial to structural safety. In order to verify the structural properties and behaviors in the construction stages, a structural health monitoring (SHM) system is developed in this paper by the authors’ research group. Various sensors are used in this SHM system to monitor different structural parameters that significantly affect the structural safety. The collected data can be analyzed using specifically developed software, thereby used for assessment of structural performance during construction. Interlinked with finite-element software, structural monitor/analysis/evaluation software is developed based on the idea of modular design, which can realize data exchange and result comparison between on-site monitoring and numerical models. It can be expected that the developed SHM system will provide useful information for construction of the Tianjin 117 building as well as other high-rise buildings.",30,2
9,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000608,"In this study, the effect of temperature variation on prestress force monitoring by fiber Bragg grating (FBG) sensors embedded in prestressing tendons of prestressed concrete (PSC) girders is estimated. First, a fiber optic sensor (FOS)-based prestress force monitoring method is proposed for PSC girders with unbonded tendons. A temperature-effect estimation method is modeled to theoretically estimate the change of prestress force due to the temperature variation. Second, lab-scale experiments are performed on a PSC girder with a FBG sensor-embedded smart tendon. A series of temperature-variation and prestress-loss events are simulated for the PSC girder. Third, the feasibility of the FOS-based monitoring method is experimentally evaluated for the prestress-loss cases under constant temperature. Finally, the effect of temperature variation on the FBG sensor-embedded tendon is evaluated by the temperature-effect estimation method.",30,2
