,doi,abstract,volume,issue
0,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000539,"The effects of active separation control on a highly loaded subsonic compressor stator cascade were numerically studied by comparing the behavior of different devices: continuous jet actuator (CJA), zero-net mass-flux synthetic jet actuator (SJA), and plasma actuator (PA). For the jet actuator modeling, a suction/blowing type boundary condition was used, imposing a time-constant velocity for the CJA case and a prescribed sinusoidal time-varying velocity for the SJA case. For the PA case, the body force, which represents the effect of the plasma actuator on the flow, was added to the momentum equations in the computational fluid dynamics (CFD) code. The PA is slightly more efficient for the reduction of flow separation in the region just downstream of the blade actuators. However, at the same mechanical power delivered by the actuator to the fluid, the SJAs are more advantageous than the CJAs and slightly outperform plasma actuator application from the pressure loss reduction and pressure rise viewpoints. The fluidic jets have low power requirements, whereas the power consumption would be prohibitive for the PA configuration that shows low fluid mechanic efficiency.",29,3
1,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000543,"Aircraft engines usually contain a lot of pipes and cables whose routing design greatly affects engine performance and reliability. In this paper a pipe routing approach for aircraft engines based on ant colony optimization is proposed, which contains improvements in three aspects. First, constraints over aircraft engine pipe routing are formulated and classified with respect to nine aspects. Second, a fan annual mesh of the layout space is developed, and two-mesh division is conducted to store and update environmental information about the layout space. Every unit obtained by the layout space modeling has been assigned a potential value to meet constraints and represent different areas in the layout space. Third, an improved ant colony optimization is developed for pipe routing, which includes the classification of ant colony, rank mechanism updating rule of pheromone intensity, and a dynamic updating rule of heuristic information. Every ant can search for 26 adjacent units in random directions and across layers. Simulation results show that the proposed pipe routing approach is effective.",29,3
2,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000556,A finite-element-based computational model is used to investigate the effects of bore cracking on stress distributions in solid rocket motors (SRMs) at various storage temperatures. Capabilities of a rocket-motor health-monitoring system are assessed based on the assumption that the proposed stress sensors are evenly distributed along the circumference of the inside of the motor case. A quantitative relationship is obtained between the crack depth and the sensor data to inversely estimate the size of bore cracks in the motor. It is shown that the proposed type of sensing system can detect critical bore cracks in SRMs.,29,3
3,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000535,"The strong variations in lift that occur with changes in forward speed lead to one of the fundamental difficulties in aircraft design: how to provide sufficient lift at landing and take-off without having oversized wings for cruise conditions. This fundamental problem is generally tackled using two approaches. First, by providing flaps and other high-lift devices, extra lift can be generated during landing and take-off, albeit at the cost of extra drag and complexity. Second, by using long and smooth runways, higher landing and take-off speeds can be tolerated, closing the gap between these speeds and those of operational flight. Even so, it is common for aircraft flying in the cruise condition to be operating with rather small main wing angles of attack (AoAs) compared with those at stall, implying that smaller wings would be desirable if acceptable landing and take-off could be achieved. A number of designers have attempted to tackle this problem with various forms of powered lift augmentation. This paper re-examines the idea of the Custer wing duct, also known as a channel wing, here applied to small unmanned air vehicles (UAVs). Such aircraft are generally not operated from long smooth runways and rarely have complex high-lift systems in their wings. It is shown that by using suitable ducts around the propellers, startlingly good take-off and landing performance can be achieved, and that suitable ducts can be readily incorporated into small UAVs with the use of 3D printing (selective laser sintering) for their manufacture. Computational fluid dynamics (CFD) analysis, wind tunnel tests, and flight trials of a Custer channel wing UAV are described.",29,3
4,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000558,"A high-speed manufacturing process for multiwalled carbon nanotube (MWNT) buckypaper is presented, and its application as an embedded strain sensor for composite materials is demonstrated. This manufacturing method enables the production of sizable carbon nanotube (CNT) membranes with significantly reduced processing time and less manufacturing complexity than other contemporary techniques. The use of surfactants and chemical functionalization of MWNTs was completely avoided in this method because functionality of carbon nanotubes can be hampered by such surface treatments. Microstructure, mechanical properties, and piezoresistive response of the fabricated buckypaper were characterized, and its sensitivity as a strain sensor was analyzed. Stable piezoresistive response could be achieved at low strains, and a high sensitivity to strain was observed when buckypaper was embedded in glass fiber epoxy laminates for strain sensing.",29,3
5,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000531,"A computational modeling and simulation study is carried out to gain insight and formulate strategy for the design and tailoring of panel-like space structure that can withstand space debris impact without penetration. To represent a generic engineering structure, the impacted panel structure is modeled as a set of bonded plates. The analysis is based on fundamental principles, which are elaborated and numerically simulated. The objective is to identify optimum configuration in terms of loading, structural dimensions, material properties, and composite layup. The analyses are based on dynamic response with emphasis on the elastic region. The direct numerical simulation is carried out in parallel for the analysis, synthesis, parametric study, and optimization. Simulation results of impact loading by a spherical rigid body at certain velocity perpendicular to the panel show how fiber-metal laminates can be structurally tailored to achieve a nonpenetrating impact.",29,3
6,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000244,"The problem of axisymmetric magnetohydrodynamic (MHD) flow of third-grade fluid between the stretching-shrinking sheets has been modeled. Suitable transformations are considered to reduce the partial differential equations into the ordinary differential equations. The resulting nonlinear differential system for both the cases, stretching and shrinking, is solved by the homotopy analysis method (HAM). The radial and axial velocities are displayed and discussed. Considering both stretching and shrinking phenomena, the skin friction coefficient is tabulated and analyzed.",29,3
7,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000568,"The stagnation point flow of a Jeffrey nanofluid towards a stretching surface is addressed in the presence of Newtonian heating. The fluid is electrically conducting in the presence of an applied magnetic field. Appropriate transformations reduce the nonlinear partial differential system to an ordinary differential system. The governing nonlinear system is computed for convergent solutions. Results of velocity, temperature, and concentration fields are calculated in series forms. Effects of different parameters on velocity, temperature, and concentration profiles are shown and analyzed. The skin friction coefficient as well as Nusselt and Sherwood numbers are also computed and examined.",29,3
8,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000547,"A 32.8-kg unmanned aerial vehicle (UAV) is employed as a case study to assess the accuracy of the empirical techniques used in predicting aerodynamic performance. Despite the prevalent use of empirical methods for the design of new UAV airframes, it remains difficult to quantify the uncertainty in their use, even for traditional aircraft configurations. In this study, a collection of common methods is applied for developing a simple mathematical model for predicting various performance metrics, including thrust required for level, ascending, or turning flight. The calculated performance is compared directly against actual aircraft performance.",29,3
9,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000551,"This paper reports the heat and mass transfer effects in three-dimensional flow of a Maxwell fluid over a stretching surface with convective boundary conditions. Analysis is carried out in the presence of mass transfer with first-order chemical reactions, and with Soret and Dufour effects. Convergent series solutions to the resulting nonlinear problems were developed. It is found that the roles of Deborah and Biot parameters on the Nusselt number were opposite; however, the Sherwood number was qualitatively similar for both Biot and Deborah numbers. Also, variations of Prandtl and Biot numbers on the Nusselt and Sherwood numbers were similar.",29,3
