,doi,abstract,volume,issue
0,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000026,"Future lunar explorations require a thorough understanding of the geotechnical properties of lunar soils. However, the small amount of lunar soil that was brought back to earth cannot satisfy the needs. A new lunar soil simulant, NU-LHT-2M, has been developed to simulate lunar regolith in the lunar highlands region. It is characterized to help the development of regolith-moving machines and vehicles that will be used in future missions to the moon. The simulant’s particle size distribution, specific gravity, maximum and minimum densities, compaction characteristics, shear strength parameters and compressibility have been studied; and the results are compared with the information about lunar regolith provided in the Lunar Sourcebook.",23,4
1,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000036,"Benchmark stacking sequence configurations with up to 21 plies are presented for laminates with properties similar to conventional materials, and against which new forms of coupled laminate behavior can be assessed. The benchmark configurations include fully uncoupled extensionally isotropic laminates and fully isotropic laminates, together with a special class of uncoupled laminate, possessing matching elastic properties in both extension and bending; more commonly referred to as a quasi-homogeneous orthotropic laminate. The concept of an equivalent isotropic laminate is also introduced as a universally applicable datum, useful for characterization of ply number groupings for which no benchmark configurations exist. Most of the benchmark configurations are found to possess nonsymmetric stacking sequences, which also serves to demonstrate that stacking sequence symmetry is neither sufficient nor necessary for fully uncoupled laminate designs. Finally, dimensionless parameters are provided for each stacking sequence, from which the ABD matrix is shown to be readily derived.",23,4
2,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000037,"The flutter analysis of swept aircraft wings carrying a powered engine is
                    presented. Because of the powered engine, both concentrated engine mass and the
                    thrust force terms are combined in the governing equations which are obtained
                    using Hamilton’s principle. Heaviside and Dirac delta functions are used
                    to precisely consider the location and properties of the engine mass and the
                    thrust force. The wing performs as a classical beam; and the structural model,
                    which incorporates bending-torsion flexibility, is used. Also, Peter’s
                    unsteady aerodynamic pressure loadings are considered and modified to take the
                    sweep effects into account. The Galerkin method is subsequently applied to
                    convert the partial differential equations into a set of ordinary differential
                    equations. Moreover, the numerical results are compared with published results
                    and excellent agreement is observed. Numerical simulations indicating the
                    significant effects of the sweep angle, the thrust and the design parameters
                    such as the mass ratio and the engine attached locations on the flutter
                    boundaries are presented.",23,4
3,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000038,"In this work, a mathematical model to study the dynamic behavior of a trike ultralight aircraft is developed. This is done because, to the best of the writers’ knowledge, no specific theories are available for powered hang gliders. To do that, in order to take into account the engine thrust, the necessary changes have been made on models developed for hang gliders. The trike, which is a particular case of powered hang glider, is modeled as a compound system made of a wing and an undercarriage. The case of rigid wing, made of composite materials, is considered in the present work. Equilibrium governing equations are written, the trim conditions are evaluated, and the fixed control dynamic stability is investigated for both longitudinal and lateral motion. After that a modified wing configuration, with two additional vertical fins, is investigated and compared. The dynamic response to pilot controls is evaluated to complete the analysis.",23,4
4,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000039,"In this paper, a new nonlinear control strategy is proposed for hovering control of planar vertical takeoff and landing (PVTOL) aircraft. The control of this typical nonlinear, nonminimum-phase system is treated as a robust control problem. The robust control design is then converted to an equivalent optimal control design so that both stabilization and performance can be guaranteed. The primary contribution of this work is to provide a closed-form solution to the resultant nonlinear optimal control problem by employing a recently emerging nonlinear control approach, called the θ−D technique. The θ−D technique is based on optimal control theory and derived from an approximate solution to the Hamilton-Jacobi-Bellman equation via a perturbation process. This formulation will not only enhance the system performance but also simplify the design process in that robustness and optimality are integrated in one unified optimal control framework. Furthermore, the closed-form control law is very suitable for onboard implementation. The effectiveness of the proposed method is demonstrated by simulation results and comparison studies with a similar linearization based optimal control formulation.",23,4
5,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000040,"A single component accelerometer-based force balance is developed, calibrated, and used for high enthalpy applications. Functionality of this force balance, for such applications, is demonstrated for the first time during high enthalpy tests in a newly established free piston- driven shock tunnel, HST3, using a 60° apex angle blunt cone model at 0° angle of incidence. Usefulness of this force balance is also confirmed, for much complicated high enthalpy flow situations, during the drag reduction studies with counterflow supersonic jet from the stagnation point.",23,4
6,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000042,"Aerospace, aviation particularly, need, in any era, the strongest and most thermostable materials available, often at nearly any price. The space elevator, space ships (especially during atmospheric reentry), rocket combustion chambers, thermally challenged engine surfaces, hypersonic aircraft materials are better now than any available, with undreamed performance as the reward if obtained. As shown in this research, the offered new material allows to greatly improve all characteristics of space ships, rockets, engines, and aircraft, and design new types space, propulsion, and aviation systems. At present the term “nanotechnology” is well known—in its ideal form, the flawless and completely controlled design of conventional molecular matter from molecules or atoms. Such power over nature would offer routine achievement of remarkable properties in conventional matter, and creation of metamaterials where the structure not the composition brings forth new powers of matter. But even this yet unachieved goal is not the end in material science possibilities. The writer herein offers the idea of design of new forms of nuclear matter from nucleons (neutrons, protons), electrons, and other nuclear particles. He shows this new “AB Matter” has extraordinary properties (for example, tensile strength, stiffness, hardness, critical temperature, superconductivity, supertransparency, zero friction, etc.), which are up to millions of times better than corresponding properties of conventional molecular matter. He shows concepts of design for space ships, rockets, aircraft, sea ships, transportation, thermonuclear reactors, constructions, and so on from nuclear matter. These vehicles will have unbelievable possibilities (e.g., invisibility, ghostlike penetration through any walls and armor, protection from nuclear bomb explosions and any radiation flux, etc.). People may think this as fantasy. But 15 years ago most people and many scientists thought nanotechnology was fantasy. Now many groups and industrial laboratories, even start-ups, spend hundreds of millions of dollars for development of nanotechnological-range products (precise chemistry, patterned atoms, catalysts, metamaterials, etc.) and we have nanotubes (a new material which does not exist in nature) and other achievements are beginning to come out of the pipeline in prospect. Nanotubes are stronger than steel by a hundred times—surely an amazement to a 19th century observer if he could behold them. Nanotechnology, in near term prospect, operates with objects (molecules and atoms) having the size in nanometer (10−9 m). The writer here outlines perhaps more distant operations with objects (nuclei) having the size in the femtometer range (10−15 m, millions of times smaller than the nanometer scale). The name of this new technology is femtotechnology.",23,4
7,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000041,"A method and facilities for delivering payload and people into outer space are presented. This method uses, in general, engines located on a planetary surface. The installation consists of a space apparatus, power drive stations, which include a fly-wheel accumulator (for storage) of energy, a variable reducer, a powerful homopolar electric generator, and electric rails. The drive stations accelerate the apparatus up to hypersonic speed. The estimations and computations show the possibility of making this project a reality in a short period of time (for payloads that can tolerate high g forces). The launch will be very cheap at a projected cost of $3–$5/lb. The authors developed a theory of this type of the launcher.",23,4
8,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000043,This paper presents a new navigation guidance law for a pursuer to intercept a moving target with a prescribed impact direction in space. The proposed guidance law makes the pursuer follow a relatively circular trajectory with respect to the target. The performance of the proposed law does not depend on initial arrangement geometry and the magnitude of acceleration command is essentially bounded even at impact time. Numerical simulations confirmed technical soundness of mathematical developments and good performance of our new law even for maneuvering targets.,23,4
9,https://doi.org/10.1061/(ASCE)AS.1943-5525.0000047,"The nose cap demonstrator named Nose_2 has been tested for the second time in the plasma wind tunnel (PWT) facility which is part of the sharp hot structure (SHS) technology project, focused on the assessment of the applicability of ultrahigh temperature ceramics (UHTC) to the fabrication of high performance vehicles and SHS for reusable launch vehicles. In this paper the FEM based thermal analyses, carried out for the rebuilding of this PWT test, are presented. Experimental data measured in the PWT have been compared with numerical ones in order to validate the FEM model and to help in interpreting the experimental test itself. The knowledge on the physical phenomenon under investigation has been greatly improved, thanks to the synergy between numerical and experimental activities. In particular, a qualitative study of the modeling of the tip-dome interface has been performed in order to estimate the thermal contact resistance that heat flux encounters in passing through the demonstrator. The correlation between numerical and experimental temperature curves has been found to be satisfactory for both internal and surface temperature distribution, and the FEM model was found reliable in reproducing the thermal behavior of the nose cap.",23,4
